TIME,Pass_ID,Time since ball possession change,Time to next ball possession change,Pressure on the ball (d1=9.0; d2=3.0; p=1.75),Pressure on the offense team (d1=9.0; d2=3.0; p=1.75),Threat to the defense goal from the offense team (maxD=35.0; r=1.5),Potential threat to the offense goal from the defense team (maxD=35.0; r=1.5),Ball distance to the defense goal,left-right,back-front,change,team,tsne_x,tsne_y,color_tsne,ae4_x,ae4_y,color_ae4,ae3_x,ae3_y,color_ae3,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,tsne_y_5000,tsne_x_5000,color_tsne_5000,order,id,Y
01:32.9,855,0.025079799,0.51150775,0.20522078600000002,0.29114146399999996,0.061345002,0.0,0.300095147,0.636379134,0.659027701,0,1,41.217715999999996,76.06756999999999,#671bb6,3.38119,3.6400409,#6435ba,-3.0325186,0.025489941000000002,#e35027,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.781412,13.366122,#2a4aee,21,653,41
01:33.0,855,0.025991792000000003,0.510568342,0.232495731,0.27752946300000003,0.040438152000000005,0.0,0.297906755,0.638424821,0.659138948,0,1,41.19535,75.56107,#671bb7,3.3470470000000003,3.621346,#6736b8,-3.0109282000000004,0.029766873,#e25029,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.778316,13.258849,#2a4aee,21,654,42
01:33.1,855,0.026903785,0.509628934,0.38136130799999995,0.264479586,0.034652973999999996,0.0,0.29581351100000003,0.64098193,0.659138948,0,1,41.833057000000004,73.60653,#661eb9,3.3441558,3.5883974999999997,#6738b8,-3.0360277,0.001049534,#e35226,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.753012,12.77868,#2a4bee,21,655,43
01:33.2,855,0.027815777000000003,0.5086895260000001,0.39146133200000005,0.251478505,0.037259771000000004,0.0,0.293720266,0.643198091,0.659027701,0,1,41.79736,73.59401,#661eb9,3.3309714999999995,3.57401,#6939b7,-3.0362306,-0.004741952,#e35326,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.785841,12.766419,#294bee,21,656,44
01:33.2,855,0.02872777,0.5077501170000001,0.349402293,0.23774549,0.041279598,0.0,0.292102759,0.651039891,0.658360218,0,1,41.511738,73.81361,#661db8,3.316212,3.5693395,#6a3ab6,-3.0260434,-0.00019154,#e25226,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.839497,12.902147,#294bee,21,657,45
01:33.3,855,0.029639763,0.506810709,0.310465967,0.22355575,0.06304101299999999,0.0,0.290390105,0.658711217,0.657692736,0,1,41.171543,74.138885,#671db7,3.3178196000000004,3.5647044,#6a3ab6,-3.0359380000000002,-0.006607831,#e35326,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.90317,13.045216,#294aee,21,658,46
01:33.4,855,0.030551756,0.505871301,0.278555745,0.211807738,0.082696002,0.0,0.288867745,0.666382543,0.656802759,0,1,40.880943,74.38323000000001,#671cb7,3.321701,3.5612318999999997,#6a3ab7,-3.0459783,-0.013092175,#e35425,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.958727,13.167162,#294aee,21,659,47
01:33.5,855,0.031463748,0.504931893,0.26162478699999997,0.20166802600000003,0.101888101,0.0,0.287250238,0.6742243440000001,0.655912782,0,1,40.68374,74.45687,#671cb6,3.3294120000000005,3.5570013999999994,#693ab7,-3.0598106,-0.022443235,#e45523,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,23.010237,13.240092,#294aef,21,660,48
01:33.6,855,0.032375741,0.503992485,0.257526226,0.19398175399999998,0.12070164300000001,0.0,0.280494767,0.6836004090000001,0.661141395,0,1,40.551617,74.44021,#681cb6,3.3439345,3.5468254,#683bb8,-3.0815978,-0.040461704,#e45621,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,23.076399,13.272671,#294aef,21,661,49
01:33.6,855,0.033287734,0.503053077,0.263137351,0.19010348600000002,0.14074081,0.0,0.268791627,0.6941697920000001,0.6721548559999999,0,1,40.451355,74.40015,#681cb6,3.3678763,3.5323767999999998,#663bba,-3.1125321,-0.06724771,#e5591e,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,23.153843,13.274601,#284aef,21,662,50
01:29.6,856,0.009119927,0.012212306000000001,0.26308855800000003,0.169066756,0.0,0.112182524,0.55585157,0.675588135,0.578929803,1,0,-78.40486999999999,-39.199574,#e99f09,1.0894588,-0.12850621,#d3d423,-0.27110159999999994,-0.5316195,#1d86e4,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-22.766832,-38.15824,#e8ba02,20,663,0
01:29.7,856,0.01003192,0.011272898,0.283239815,0.163223003,0.0,0.10840026800000001,0.5555661270000001,0.668939652,0.5762598729999999,0,0,20.654028,-49.660866,#74c397,1.2117216999999998,-0.0030218590000000004,#d0d228,-0.38630977,-0.5348741,#228ae1,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-8.636716,-46.202244,#addb40,20,664,1
01:29.8,856,0.010943912,0.01033349,0.303878995,0.157744241,0.0,0.105063343,0.5553758329999999,0.662461643,0.57370119,0,0,20.484665,-49.325897,#75c397,1.2072120000000002,-0.004779525,#d0d228,-0.38321367,-0.5388191,#228ae1,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-8.5200205,-46.25349,#addb41,20,665,2
01:29.9,856,0.011855905,0.009394082,0.324469383,0.147491324,0.0,0.10152917,0.5551855379999999,0.656154108,0.57103126,0,0,20.323006,-48.96128,#75c297,1.1984878,-0.0065850990000000005,#d0d228,-0.3779033,-0.5420839,#228ae1,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-8.390908,-46.30487,#acdb41,20,666,3
01:30.0,856,0.012767898,0.008454674,0.343449622,0.135224128,0.0,0.098275617,0.5549952429999999,0.6500170470000001,0.568472578,0,0,20.17204,-48.610954,#76c297,1.1875745,-0.008547008,#d1d227,-0.3714392,-0.54469794,#218ae2,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-8.26691,-46.352665,#abdb42,20,667,4
01:30.0,856,0.013679891000000001,0.007515265,0.357257868,0.12084115699999999,0.0,0.09521931,0.554804948,0.644220934,0.565913895,0,0,20.045652,-48.299023,#76c297,1.1731856999999999,-0.011486433,#d1d226,-0.36298364,-0.54603356,#218ae2,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-8.164046,-46.390553,#aadb42,20,668,5
01:30.1,856,0.014591883,0.006575856999999999,0.368821664,0.106079533,0.0,0.092756777,0.554519505,0.638765769,0.563243965,0,0,19.945733999999998,-48.019585,#76c297,1.1578254,-0.014619543999999998,#d2d226,-0.3540297,-0.5468276999999999,#218ae2,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-8.0790415,-46.42382,#aadb43,20,669,6
01:30.2,856,0.015503876000000002,0.005636449,0.383703342,0.090888508,0.0,0.090265775,0.5555661270000001,0.635867712,0.562131494,0,0,19.8607,-47.73407,#77c197,1.1469138,-0.014035232,#d2d225,-0.34708768,-0.5477280999999999,#208ae2,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-8.002292,-46.46055,#a9db43,20,670,7
01:30.3,856,0.016415869,0.004697041,0.399463284,0.07551791599999999,0.0,0.088342111,0.556517602,0.633310603,0.561019023,0,0,19.756207,-47.488724,#77c197,1.1363952,-0.012904226999999999,#d3d125,-0.34049308,-0.54871553,#208ae2,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-7.9350247,-46.495422,#a9db43,20,671,8
01:30.4,856,0.017327861,0.003757633,0.41288119100000004,0.063014549,0.0,0.086572991,0.557564225,0.630923969,0.5600178000000001,0,0,19.81624,-47.257385,#77c197,1.1278538,-0.012044593999999999,#d3d124,-0.33480853,-0.5496398,#208ae2,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-7.8853316,-46.52164,#a9db43,20,672,9
01:30.4,856,0.018239854,0.002818225,0.42585996600000003,0.053093441,0.0,0.084840474,0.558515699,0.6287078079999999,0.559016576,0,0,19.587072,-47.13875,#77c197,1.1215771,-0.011301688999999998,#d4d124,-0.3303185,-0.55098903,#208ae3,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-7.844445,-46.542156,#a8db44,20,673,10
01:30.5,856,0.019151847,0.0018788160000000002,0.43737497,0.045282253,0.0,0.083360107,0.559657469,0.626662121,0.558237846,0,0,19.670832,-46.973824,#77c197,1.1170136,-0.010448143,#d4d124,-0.3266223,-0.552221,#1f8ae3,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-7.81366,-46.559002,#a8db44,20,674,11
01:30.6,856,0.020063839,0.0009394080000000001,0.437082215,0.040377326,0.0,0.081613356,0.561560419,0.6249573820000001,0.558571587,0,0,19.644945,-46.94862,#77c097,1.1120436000000002,-0.011387102,#d4d124,-0.321973,-0.5514392,#1f8ae3,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-7.806705,-46.56,#a8db44,20,675,12
01:30.7,856,0.020975832000000003,0.0,0.433813125,0.039364331,0.0,0.080171625,0.563463368,0.622911695,0.55923907,0,0,19.6457,-46.954304,#77c197,1.1093743,-0.013014488000000001,#d4d124,-0.31846026,-0.55062413,#1f89e3,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,-7.807722,-46.55478,#a8db44,20,676,13
01:30.8,856,0.00045599599999999996,0.536871771,0.035520859,0.22251152600000002,0.072340027,0.0,0.43177925799999994,0.621206955,0.559795305,1,1,73.13859000000001,-25.931786,#2b97dc,3.196075,3.779986,#702ead,-2.6789348,0.23620741,#cf3944,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,2.34658,8.170532,#995991,20,677,14
01:30.8,856,0.001367989,0.535932363,0.039033911,0.21961502300000002,0.071116275,0.0,0.429686013,0.620013638,0.560574035,0,1,44.063396000000004,80.21557,#6518b8,3.2602403,3.8002958,#6c2db1,-2.9044764,0.21327673,#dd4036,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.350574,14.0303335,#2d48ee,20,678,15
01:30.9,856,0.0022799820000000003,0.534992954,0.044693828,0.221535615,0.069980604,0.0,0.42721217899999997,0.6193317420000001,0.561686506,0,1,44.16941,80.09328000000001,#6518b8,3.2615805,3.7962867999999994,#6b2db1,-2.9075546,0.2103516,#dd4036,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.354525,14.010947,#2c48ee,20,679,16
01:31.0,856,0.003191974,0.534053546,0.049963405999999995,0.22110816600000002,0.06897424099999999,0.0,0.42483349200000003,0.618138425,0.562910224,0,1,44.208034999999995,80.006516,#6418b8,3.2593997000000003,3.79035,#6b2db1,-2.9088688,0.20709781,#dd4036,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.358511,13.995115,#2c48ee,20,680,17
01:31.1,856,0.004103967,0.533114138,0.056647962999999996,0.22333129,0.068558203,0.0,0.42235965700000005,0.617456529,0.5640226939999999,0,1,43.862026,80.0817,#6518b8,3.2619731,3.7864897000000006,#6b2eb1,-2.9132912,0.20363311,#dd4035,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.361404,13.970782,#2c48ee,20,681,18
01:31.2,856,0.00501596,0.53217473,0.064210783,0.225907694,0.068335192,0.0,0.41998097100000004,0.616263212,0.564912671,0,1,43.78646,79.98761999999999,#6518b8,3.2648115,3.7826837999999996,#6b2eb1,-2.9181445,0.20008953,#dd4135,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.364689,13.943799,#2c48ee,20,682,19
01:31.2,856,0.0059279530000000006,0.531235322,0.07011466200000001,0.229928446,0.068449509,0.0,0.417887726,0.613535629,0.565468906,0,1,44.141940000000005,79.71631,#6518b8,3.2683782999999997,3.7799089999999995,#6b2eb1,-2.9227521,0.19686364,#de4135,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.366241,13.919376,#2c48ee,20,683,20
01:31.3,856,0.006839945,0.530295914,0.077579898,0.236712977,0.069530833,0.0,0.415889629,0.612853733,0.565913895,0,1,43.740629999999996,79.76211500000001,#6518b8,3.2786671999999997,3.7803128,#6a2eb2,-2.9315488,0.19344525,#de4234,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.368032,13.8868065,#2c48ee,20,684,21
01:31.4,856,0.007751938000000001,0.529356505,0.08587460400000001,0.245115567,0.071078794,0.0,0.413891532,0.612512786,0.566136389,0,1,43.911007,79.51633000000001,#6518b8,3.2919237999999997,3.782085,#6a2eb3,-2.942239,0.18993886,#df4233,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.369097,13.849191,#2c48ee,20,685,22
01:31.5,856,0.008663931,0.5284170970000001,0.093925348,0.25673866300000003,0.07309151900000001,0.0,0.41198858200000005,0.612342312,0.566247636,0,1,43.767025,79.40176,#6518b8,3.31019,3.7866988,#692fb4,-2.9554381000000003,0.18664517,#df4332,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.36886,13.808246,#2c48ee,20,686,23
01:31.6,856,0.009575923,0.527477689,0.101439375,0.27194725399999997,0.075604614,0.0,0.41018078,0.6113194679999999,0.566136389,0,1,43.675743,79.24638,#6518b8,3.3330123,3.7939839999999996,#682fb5,-2.965481,0.18085179999999998,#e04331,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.365568,13.764194,#2c49ee,20,687,24
01:31.6,856,0.010487916000000002,0.526538281,0.139302269,0.292261809,0.078485022,0.0,0.40361560399999996,0.612171838,0.571587496,0,1,43.530037,78.74333,#6519b8,3.3694797,3.7958627000000003,#672fb8,-2.988093,0.16223775,#e1452f,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.361197,13.587748,#2c49ee,20,688,25
01:31.7,856,0.011399909,0.525598873,0.208538668,0.311879565,0.083869154,0.0,0.393244529,0.614217525,0.581488486,0,1,43.113625,76.61229,#651bb9,3.4129736000000004,3.7886474000000003,#6530ba,-3.0240705,0.13136704,#e3482c,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.358206,13.279146,#2c4aed,20,689,26
01:31.8,856,0.012311902,0.524659465,0.28138570399999996,0.32864766100000004,0.088580504,0.0,0.38344433899999997,0.61575179,0.590721994,0,1,43.220146,74.76768,#651dba,3.4518212999999998,3.7791687999999994,#6331bd,-3.058596,0.100974396,#e44b29,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.347742,12.973862,#2c4aed,20,690,27
01:31.9,856,0.013223894,0.523720056,0.361405221,0.34156091,0.09364792300000001,0.0,0.373739296,0.617115581,0.5999555010000001,0,1,43.277946,73.61675,#651ebb,3.4864892999999997,3.7657415999999997,#6132bf,-3.0938227000000005,0.069184095,#e64e26,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.333939,12.678787,#2b4bed,20,691,28
01:32.0,856,0.014135887,0.522780648,0.438692364,0.352795594,0.09930754,0.0,0.363939106,0.618649847,0.609189009,0,1,43.32515,73.175674,#641ebb,3.519137,3.7513184999999996,#6033c1,-3.1284711,0.03761053,#e75122,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.325785,12.431487,#2b4bed,20,692,29
01:32.0,856,0.01504788,0.52184124,0.49695047600000003,0.360962014,0.105137695,0.0,0.354234063,0.620013638,0.618422516,0,1,43.37746,72.97972,#641fbb,3.5451305,3.7370023999999997,#5e34c3,-3.1574842999999997,0.009951636,#e8541f,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.334555,12.266104,#2b4ced,20,693,30
01:32.1,856,0.015959872,0.5209018320000001,0.38184923200000004,0.366257305,0.107371558,0.0,0.344338725,0.621206955,0.627767271,0,1,43.227534999999996,73.42576,#651ebb,3.5411355,3.7425889999999997,#5f34c3,-3.1390622,0.019002736,#e75321,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.415894,12.612346,#2b4bed,20,694,31
01:32.2,856,0.016871865,0.519962424,0.194437668,0.36809787200000005,0.09539640699999999,0.0,0.334633682,0.622059325,0.637112026,0,1,41.815709999999996,76.83567,#671ab7,3.5093482000000003,3.7541833,#6033c1,-3.0859408,0.05104977,#e54f25,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.581425,13.32913,#2b4aee,20,695,32
01:32.3,856,0.017783858,0.519023016,0.10275677,0.36844724799999995,0.086125505,0.0,0.324833492,0.6232526420000001,0.646568028,0,1,41.321686,77.82363000000001,#6719b5,3.4907434,3.7522209,#6133c0,-3.0588646,0.06234178,#e44e27,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.769817,13.751791,#2a49ee,20,696,33
01:32.4,856,0.01869585,0.518083607,0.06743108099999999,0.365355563,0.073029676,0.0,0.318458611,0.624275486,0.6521303820000001,0,1,41.213004999999995,78.07576,#6719b5,3.4704762000000002,3.7444483999999996,#6233be,-3.0375774,0.0688176,#e34d29,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.806665,13.880867,#2a48ee,20,697,34
01:32.4,856,0.019607843,0.517144199,0.086801659,0.36048772100000004,0.072581779,0.0,0.315604186,0.625809751,0.653576594,0,1,41.222159999999995,77.917885,#6719b5,3.4667542,3.7338204,#6233be,-3.0404413,0.061352298,#e34e28,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.80176,13.810894,#2a49ee,20,698,35
01:32.5,856,0.020519836,0.516204791,0.10202488400000001,0.353759793,0.076335492,0.0,0.312654615,0.6271735420000001,0.6551340529999999,0,1,41.236782,77.74269,#6719b5,3.4637585,3.7222834000000002,#6233be,-3.0462654,0.052247435,#e34f28,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.801102,13.756481,#2a49ee,20,699,36
01:32.6,856,0.021431829,0.515265383,0.117784826,0.34549383,0.08037593400000001,0.0,0.309705043,0.628537334,0.656691512,0,1,41.255383,77.527405,#6719b6,3.4589705000000004,3.7094648,#6234be,-3.0519783,0.042940542000000005,#e44f27,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.802076,13.701588,#2a49ee,20,700,37
01:32.7,856,0.022343821,0.514325975,0.132568919,0.336275379,0.08433016900000001,0.0,0.306850618,0.629901125,0.657803983,0,1,41.253240000000005,77.31735,#671ab6,3.452457,3.6961262,#6234be,-3.0567384,0.034178272,#e45026,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.8053,13.651296,#2a49ee,20,701,38
01:32.8,856,0.023255814,0.513386566,0.153939985,0.323637336,0.088082008,0.0,0.304376784,0.631605864,0.658471465,0,1,41.25759,77.00574,#671ab6,3.442108,3.6798632000000007,#6234bd,-3.06145,0.024840802000000002,#e45125,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.799742,13.568003,#2a49ee,20,702,39
01:32.8,856,0.024167807000000003,0.512447158,0.180824591,0.307495774,0.09179074400000001,0.0,0.302283539,0.633992499,0.6586939589999999,0,1,41.265223999999996,76.57865,#671ab6,3.4281163,3.6609237,#6235bc,-3.0660837000000005,0.015062436,#e45225,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.801128,13.469755,#2a49ee,20,703,40
01:32.9,856,0.025079799,0.51150775,0.20522078600000002,0.29114146399999996,0.061345002,0.0,0.300095147,0.636379134,0.659027701,0,1,41.217715999999996,76.06756999999999,#671bb6,3.38119,3.6400409,#6435ba,-3.0325186,0.025489941000000002,#e35027,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.781374,13.366113,#2a4aee,20,704,41
01:33.0,856,0.025991792000000003,0.510568342,0.232495731,0.27752946300000003,0.040438152000000005,0.0,0.297906755,0.638424821,0.659138948,0,1,41.19535,75.56107,#671bb7,3.3470470000000003,3.621346,#6736b8,-3.0109282000000004,0.029766873,#e25029,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.778337,13.258814,#2a4aee,20,705,42
01:33.1,856,0.026903785,0.509628934,0.38136130799999995,0.264479586,0.034652973999999996,0.0,0.29581351100000003,0.64098193,0.659138948,0,1,41.833057000000004,73.60653,#661eb9,3.3441558,3.5883974999999997,#6738b8,-3.0360277,0.001049534,#e35226,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.753012,12.77868,#2a4bee,20,706,43
01:33.2,856,0.027815777000000003,0.5086895260000001,0.39146133200000005,0.251478505,0.037259771000000004,0.0,0.293720266,0.643198091,0.659027701,0,1,41.797356,73.59404,#661eb9,3.3309714999999995,3.57401,#6939b7,-3.0362306,-0.004741952,#e35326,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.785841,12.766419,#294bee,20,707,44
01:33.2,856,0.02872777,0.5077501170000001,0.349402293,0.23774549,0.041279598,0.0,0.292102759,0.651039891,0.658360218,0,1,41.511738,73.81361,#661db8,3.316212,3.5693395,#6a3ab6,-3.0260434,-0.00019154,#e25226,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.839497,12.902147,#294bee,20,708,45
01:33.3,856,0.029639763,0.506810709,0.310465967,0.22355575,0.06304101299999999,0.0,0.290390105,0.658711217,0.657692736,0,1,41.171543,74.138885,#671db7,3.3178193999999994,3.5647042,#6a3ab6,-3.0359377999999997,-0.006607905,#e35326,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.903168,13.045216,#294aee,20,709,46
01:33.4,856,0.030551756,0.505871301,0.278555745,0.211807738,0.082696002,0.0,0.288867745,0.666382543,0.656802759,0,1,40.880943,74.38324,#671cb7,3.321701,3.5612318999999997,#6a3ab7,-3.0459783,-0.013092235,#e35425,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,22.958727,13.167162,#294aee,20,710,47
01:33.5,856,0.031463748,0.504931893,0.26162478699999997,0.20166802600000003,0.101888101,0.0,0.287250238,0.6742243440000001,0.655912782,0,1,40.68395,74.45678000000001,#671cb6,3.3294120000000005,3.5570013999999994,#693ab7,-3.0598106,-0.022443235,#e45523,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,23.010237,13.240092,#294aef,20,711,48
01:33.6,856,0.032375741,0.503992485,0.257526226,0.19398175399999998,0.12070164300000001,0.0,0.280494767,0.6836004090000001,0.661141395,0,1,40.551617,74.44021,#681cb6,3.3439345,3.5468254,#683bb8,-3.0815978,-0.040461704,#e45621,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,23.076399,13.272671,#294aef,20,712,49
01:33.6,856,0.033287734,0.503053077,0.263137351,0.19010348600000002,0.14074081,0.0,0.268791627,0.6941697920000001,0.6721548559999999,0,1,40.45136,74.40014000000001,#681cb6,3.3678763,3.5323767999999998,#663bba,-3.1125321,-0.06724771,#e5591e,3,0,1,6,2,8,8,11,12,8,12,12,12,3,13,13,23.153843,13.274601,#284aef,20,713,50
05:03.5,900,0.09530323800000001,0.007515265,0.16955355,0.260788692,0.0,0.0,0.306565176,0.475110808,0.528089888,1,0,-77.14158,-41.815742,#e8a30b,1.0212156,-0.44669026,#cfda21,-0.21628562,-0.80061054,#21a3e1,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,-23.062946,-38.77149,#e8bb01,14,714,0
05:03.6,900,0.09621523,0.006575856999999999,0.124030251,0.278827424,0.0,0.0,0.297716461,0.48636208700000005,0.521081322,0,0,19.143206,-83.45236,#6cdb7e,1.1488123,-0.33964354,#ccd927,-0.32318379999999997,-0.82053363,#27aade,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,-3.5401392,-50.121597,#91de57,14,715,1
05:03.7,900,0.09712722300000001,0.005636449,0.14749939,0.292677547,0.0,0.0,0.289248335,0.49659052200000003,0.514628991,0,0,19.27315,-83.42913,#6cdb7e,1.172742,-0.33910176,#cad928,-0.3375453,-0.8363856,#28acde,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,-3.3861027,-50.154465,#91de57,14,716,2
05:03.8,900,0.098039216,0.004697041,0.17409124199999998,0.284673128,0.0,0.0,0.280970504,0.506989431,0.508065413,0,0,19.434326000000002,-83.35298,#6cdb7f,1.1711025,-0.34850532,#cad928,-0.3424811,-0.849233,#29addd,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,-3.2962837,-50.206097,#90de58,14,717,3
05:03.8,900,0.09895120800000001,0.003757633,0.225030495,0.24823067399999998,0.0,0.0,0.272978116,0.517558814,0.501835577,0,0,19.836895000000002,-83.02501,#6bdb80,1.1409982,-0.36196578,#cbd926,-0.33994009999999997,-0.8619091,#29afdd,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,-3.1901248,-50.259,#90de58,14,718,4
05:03.9,900,0.099863201,0.002818225,0.288997316,0.22143412,0.0,0.0,0.26527117,0.527787249,0.495828235,0,0,20.481916000000002,-82.536835,#6bda81,1.125424,-0.36281934,#ccd926,-0.34472695,-0.8781950000000001,#2ab1dd,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,-2.9564068,-50.301838,#8fde59,14,719,5
05:04.0,900,0.100775194,0.0018788160000000002,0.35886801700000004,0.203789656,0.000650294,0.0,0.25775452,0.538015684,0.490043386,0,0,21.014866,-82.19518000000001,#6ada82,1.1227236,-0.35900429999999994,#ccd926,-0.35571408,-0.89706796,#2bb3dc,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,-2.6837065,-50.34979,#8ede5a,14,720,6
05:04.1,900,0.101687187,0.0009394080000000001,0.431422298,0.19026548699999998,0.004139766,0.0,0.25061845899999996,0.548244119,0.484369785,0,0,21.277582000000002,-82.06129,#6ada83,1.1274791000000002,-0.3541777,#ccd926,-0.37163833,-0.91766953,#2cb6db,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,-2.4630117,-50.414074,#8dde5b,14,721,7
05:04.2,900,0.102599179,0.0,0.43815564799999995,0.17583372,0.005149877,0.0,0.242911513,0.555063075,0.47758371299999997,0,0,21.287526999999997,-82.0486,#6ada83,1.111672,-0.36161783,#cdd925,-0.36815625,-0.925054,#2cb7db,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,-2.5404084,-50.47968,#8dde5b,14,722,8
05:04.2,900,0.00045599599999999996,0.038515735,0.10875823400000001,0.26990564899999997,0.0,0.006651483000000001,0.752616556,0.5577906579999999,0.481588608,1,1,73.57163,-27.681642999999998,#2b9adc,2.5920498,3.1396942,#a15688,-2.1678132999999997,0.21423416,#ae3f71,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,2.4750013,8.340061,#985892,14,723,9
05:04.3,900,0.001367989,0.037576327,0.10953891199999999,0.253223433,0.0,0.007881733,0.7509039009999999,0.560518241,0.485482256,0,1,29.918625,37.230340000000005,#7248b3,2.6600835,3.183211,#9c548d,-2.3196277999999997,0.17179875,#ba4464,3,0,2,6,2,6,6,11,12,6,12,12,12,13,2,2,17.294231,14.59563,#4344df,14,724,10
